[I 2023-06-28 08:04:06,819] Trial 67 finished with value: 17.983455882352942 and parameters: {'set_piece_duration': 79, 'long_ball_threshold': 86, 'long_ball_height_threshold': 5.115930507613242, 'long_ball_distance': 0.23163993977011055, 'prev_pass_multiplier': 0.12141163942310171, 'forward_threshold': 89, 'counter_attack_threshold': 119, 'forward_distance_threshold': 2.5469793789148785, 'slope_threshold': 0.9118575143952646, 'counter_press_threshold': 21, 'counter_press_duration': 50, 'recovery_threshold': 84, 'transition_threshold': 18, 'r_opp': 6.33833692565382, 'r_high': 4.026474733240125, 'r_mid': 3.346735209530131, 'r_low': 1.293409246252028, 'low_block_threshold': 32.37102836871108, 'mid_block_threshold': 37.013040300542876, 'high_block_threshold': 37.975339295489064, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:04:25,492] Trial 79 finished with value: 16.365808823529413 and parameters: {'set_piece_duration': 163, 'long_ball_threshold': 188, 'long_ball_height_threshold': 2.687193817365479, 'long_ball_distance': 0.4794420919789135, 'prev_pass_multiplier': 0.13497515654886083, 'forward_threshold': 59, 'counter_attack_threshold': 62, 'forward_distance_threshold': 2.633485502780692, 'slope_threshold': 0.5283106067283241, 'counter_press_threshold': 46, 'counter_press_duration': 37, 'recovery_threshold': 165, 'transition_threshold': 8, 'r_opp': 5.8559338661618, 'r_high': 5.487046276746224, 'r_mid': 3.1282634407222085, 'r_low': 1.6971448624224696, 'low_block_threshold': 30.69833511176195, 'mid_block_threshold': 35.53774518334963, 'high_block_threshold': 41.939290838895026, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:04:26,058] Trial 97 finished with value: 21.490808823529413 and parameters: {'set_piece_duration': 165, 'long_ball_threshold': 142, 'long_ball_height_threshold': 2.245138290022354, 'long_ball_distance': 0.4461249380056418, 'prev_pass_multiplier': 0.10605137012214061, 'forward_threshold': 61, 'counter_attack_threshold': 51, 'forward_distance_threshold': 3.8502712244756556, 'slope_threshold': 1.2001494407769866, 'counter_press_threshold': 41, 'counter_press_duration': 98, 'recovery_threshold': 119, 'transition_threshold': 2, 'r_opp': 6.1322619786843475, 'r_high': 5.767961830220271, 'r_mid': 3.2746008468249546, 'r_low': 1.358594008606148, 'low_block_threshold': 34.03181113007541, 'mid_block_threshold': 37.18367695165369, 'high_block_threshold': 43.60429546483687, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:04:39,356] Trial 106 finished with value: 20.325367647058826 and parameters: {'set_piece_duration': 224, 'long_ball_threshold': 211, 'long_ball_height_threshold': 4.238966675967627, 'long_ball_distance': 0.3008742772949155, 'prev_pass_multiplier': 0.1778147644213255, 'forward_threshold': 37, 'counter_attack_threshold': 81, 'forward_distance_threshold': 5.075658078975178, 'slope_threshold': 1.5040822526462838, 'counter_press_threshold': 44, 'counter_press_duration': 35, 'recovery_threshold': 200, 'transition_threshold': 35, 'r_opp': 7.048715458827615, 'r_high': 5.621626200178572, 'r_mid': 3.001515405573853, 'r_low': 1.6314973626006333, 'low_block_threshold': 34.66530062059862, 'mid_block_threshold': 36.84831221089607, 'high_block_threshold': 39.867193188441874, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:04:58,164] Trial 35 finished with value: 23.615808823529413 and parameters: {'set_piece_duration': 193, 'long_ball_threshold': 197, 'long_ball_height_threshold': 3.444287708820462, 'long_ball_distance': 0.3759930568396969, 'prev_pass_multiplier': 0.1560039924844315, 'forward_threshold': 58, 'counter_attack_threshold': 85, 'forward_distance_threshold': 2.78782546831744, 'slope_threshold': 0.57078913636282, 'counter_press_threshold': 45, 'counter_press_duration': 74, 'recovery_threshold': 151, 'transition_threshold': 20, 'r_opp': 6.407257810721139, 'r_high': 4.004484349678175, 'r_mid': 3.3889006171243183, 'r_low': 1.5068863743588157, 'low_block_threshold': 31.51426700731503, 'mid_block_threshold': 37.387952161356516, 'high_block_threshold': 40.93673386687807, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:05:14,576] Trial 109 finished with value: 21.481617647058826 and parameters: {'set_piece_duration': 132, 'long_ball_threshold': 172, 'long_ball_height_threshold': 2.5236341200556054, 'long_ball_distance': 0.35341129731287746, 'prev_pass_multiplier': 0.15305848420304502, 'forward_threshold': 92, 'counter_attack_threshold': 110, 'forward_distance_threshold': 3.737591796381689, 'slope_threshold': 0.6597508028135948, 'counter_press_threshold': 26, 'counter_press_duration': 91, 'recovery_threshold': 175, 'transition_threshold': 33, 'r_opp': 5.722999853499037, 'r_high': 5.896734117452626, 'r_mid': 3.410784897456889, 'r_low': 1.4249196805529232, 'low_block_threshold': 33.468324857274915, 'mid_block_threshold': 37.104858540789834, 'high_block_threshold': 43.1648987554303, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:05:15,943] Trial 54 finished with value: 22.227941176470587 and parameters: {'set_piece_duration': 144, 'long_ball_threshold': 172, 'long_ball_height_threshold': 2.2056565834984974, 'long_ball_distance': 0.3073468580407736, 'prev_pass_multiplier': 0.14408824193115913, 'forward_threshold': 53, 'counter_attack_threshold': 142, 'forward_distance_threshold': 4.243006615900958, 'slope_threshold': 1.2918374779360684, 'counter_press_threshold': 14, 'counter_press_duration': 75, 'recovery_threshold': 129, 'transition_threshold': 32, 'r_opp': 7.799544813606532, 'r_high': 5.207743541913681, 'r_mid': 2.022928022382394, 'r_low': 1.2126697242144404, 'low_block_threshold': 34.17153533812447, 'mid_block_threshold': 36.641117356595764, 'high_block_threshold': 42.496150982703945, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 08:09:28,574] Trial 51 finished with value: 96.30698529411765 and parameters: {'set_piece_duration': 210, 'long_ball_threshold': 128, 'long_ball_height_threshold': 5.19763709030334, 'long_ball_distance': 0.388844038415494, 'prev_pass_multiplier': 0.1479382665269606, 'forward_threshold': 25, 'counter_attack_threshold': 87, 'forward_distance_threshold': 3.059682747439618, 'slope_threshold': 1.5293733348982157, 'counter_press_threshold': 40, 'counter_press_duration': 38, 'recovery_threshold': 123, 'transition_threshold': 46, 'r_opp': 7.859107542563265, 'r_high': 4.537887158744837, 'r_mid': 2.3367725001577133, 'r_low': 0.9312600598145193, 'low_block_threshold': 33.393144432275754, 'mid_block_threshold': 35.65824975854782, 'high_block_threshold': 39.43602810854594, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:00:51,073] Trial 128 finished with value: 78.28125 and parameters: {'set_piece_duration': 92, 'long_ball_threshold': 205, 'long_ball_height_threshold': 4.91191375020576, 'long_ball_distance': 0.3339343468382681, 'prev_pass_multiplier': 0.16659411077065406, 'forward_threshold': 35, 'counter_attack_threshold': 70, 'forward_distance_threshold': 2.3585050557429454, 'slope_threshold': 1.217041169305702, 'counter_press_threshold': 22, 'counter_press_duration': 87, 'recovery_threshold': 150, 'transition_threshold': 15, 'r_opp': 6.325710021259308, 'r_high': 4.268782592411625, 'r_mid': 3.0384183657107213, 'r_low': 0.9174702381629993, 'low_block_threshold': 31.546358552304287, 'mid_block_threshold': 36.081466888757824, 'high_block_threshold': 38.151990566852426, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:19:33,679] Trial 129 finished with value: 83.62683823529412 and parameters: {'set_piece_duration': 199, 'long_ball_threshold': 83, 'long_ball_height_threshold': 1.8503445031855001, 'long_ball_distance': 0.26652026814995067, 'prev_pass_multiplier': 0.12844375848663736, 'forward_threshold': 46, 'counter_attack_threshold': 50, 'forward_distance_threshold': 2.7143192355564234, 'slope_threshold': 1.6453302033699602, 'counter_press_threshold': 39, 'counter_press_duration': 49, 'recovery_threshold': 113, 'transition_threshold': 45, 'r_opp': 7.363624314663397, 'r_high': 4.676883628390398, 'r_mid': 2.7303084186956745, 'r_low': 0.7961073480061992, 'low_block_threshold': 30.889304553557455, 'mid_block_threshold': 35.80184765622973, 'high_block_threshold': 44.15912921394443, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:35:18,892] Trial 131 finished with value: 77.41360294117646 and parameters: {'set_piece_duration': 214, 'long_ball_threshold': 121, 'long_ball_height_threshold': 2.3290919139356476, 'long_ball_distance': 0.32263848948924073, 'prev_pass_multiplier': 0.17153574795039803, 'forward_threshold': 77, 'counter_attack_threshold': 94, 'forward_distance_threshold': 1.8129438386930894, 'slope_threshold': 1.5979446666533574, 'counter_press_threshold': 35, 'counter_press_duration': 44, 'recovery_threshold': 113, 'transition_threshold': 25, 'r_opp': 5.75670050063089, 'r_high': 5.79639673616882, 'r_mid': 2.1647074680688156, 'r_low': 0.8758110021189921, 'low_block_threshold': 30.34017647358808, 'mid_block_threshold': 36.58490106412459, 'high_block_threshold': 38.1526428323027, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:37:06,388] Trial 132 finished with value: 92.35845588235294 and parameters: {'set_piece_duration': 146, 'long_ball_threshold': 116, 'long_ball_height_threshold': 2.146039894636365, 'long_ball_distance': 0.48968477846906855, 'prev_pass_multiplier': 0.10950438129197396, 'forward_threshold': 34, 'counter_attack_threshold': 32, 'forward_distance_threshold': 1.847180493888859, 'slope_threshold': 1.2809723113977003, 'counter_press_threshold': 31, 'counter_press_duration': 36, 'recovery_threshold': 167, 'transition_threshold': 39, 'r_opp': 6.078532115336465, 'r_high': 5.560925071731501, 'r_mid': 2.194154363570572, 'r_low': 0.8015599068500296, 'low_block_threshold': 34.76593298389095, 'mid_block_threshold': 36.60943543715545, 'high_block_threshold': 38.35959251783376, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:50:24,976] Trial 135 finished with value: 91.65992647058823 and parameters: {'set_piece_duration': 177, 'long_ball_threshold': 170, 'long_ball_height_threshold': 3.616933196070135, 'long_ball_distance': 0.220190263960372, 'prev_pass_multiplier': 0.15279554798961278, 'forward_threshold': 57, 'counter_attack_threshold': 71, 'forward_distance_threshold': 2.160001382199982, 'slope_threshold': 0.984643365289112, 'counter_press_threshold': 35, 'counter_press_duration': 53, 'recovery_threshold': 124, 'transition_threshold': 27, 'r_opp': 5.985991753247446, 'r_high': 4.048657492221125, 'r_mid': 2.61529175999943, 'r_low': 0.7649262494341913, 'low_block_threshold': 33.514740554239545, 'mid_block_threshold': 35.94800322641168, 'high_block_threshold': 42.39523200953588, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:56:57,854] Trial 133 finished with value: 16.470588235294116 and parameters: {'set_piece_duration': 183, 'long_ball_threshold': 110, 'long_ball_height_threshold': 1.866415308096724, 'long_ball_distance': 0.3982858778083421, 'prev_pass_multiplier': 0.12452052218521686, 'forward_threshold': 74, 'counter_attack_threshold': 90, 'forward_distance_threshold': 3.693577031816208, 'slope_threshold': 0.9375197428031291, 'counter_press_threshold': 21, 'counter_press_duration': 64, 'recovery_threshold': 75, 'transition_threshold': 36, 'r_opp': 5.003902161474099, 'r_high': 5.023086043525646, 'r_mid': 3.2158802044015653, 'r_low': 1.5637210345630352, 'low_block_threshold': 30.865363797225466, 'mid_block_threshold': 35.76787748441581, 'high_block_threshold': 39.74150514997036, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 09:59:00,923] Trial 137 finished with value: 25.21139705882353 and parameters: {'set_piece_duration': 122, 'long_ball_threshold': 161, 'long_ball_height_threshold': 1.5454046882685626, 'long_ball_distance': 0.21307425163157745, 'prev_pass_multiplier': 0.10108967695307632, 'forward_threshold': 93, 'counter_attack_threshold': 67, 'forward_distance_threshold': 2.5098142600380893, 'slope_threshold': 1.5969887050132752, 'counter_press_threshold': 10, 'counter_press_duration': 26, 'recovery_threshold': 78, 'transition_threshold': 13, 'r_opp': 5.00169015555232, 'r_high': 4.447346897854007, 'r_mid': 3.477653194875061, 'r_low': 1.1879224618077726, 'low_block_threshold': 30.009550045545197, 'mid_block_threshold': 36.5454854891351, 'high_block_threshold': 37.83229503423238, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:02:26,996] Trial 130 finished with value: 27.134191176470587 and parameters: {'set_piece_duration': 90, 'long_ball_threshold': 107, 'long_ball_height_threshold': 4.428960900669761, 'long_ball_distance': 0.2968735825323231, 'prev_pass_multiplier': 0.14457835467814284, 'forward_threshold': 43, 'counter_attack_threshold': 29, 'forward_distance_threshold': 2.5571200243762138, 'slope_threshold': 1.5170321168469214, 'counter_press_threshold': 23, 'counter_press_duration': 30, 'recovery_threshold': 94, 'transition_threshold': 39, 'r_opp': 7.551487727133383, 'r_high': 5.674051216434907, 'r_mid': 2.8406874977155017, 'r_low': 1.6766986136292044, 'low_block_threshold': 31.111177769766027, 'mid_block_threshold': 37.06112392187715, 'high_block_threshold': 40.03136239624476, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:12:25,962] Trial 145 finished with value: 17.395220588235293 and parameters: {'set_piece_duration': 124, 'long_ball_threshold': 174, 'long_ball_height_threshold': 1.6091729712316254, 'long_ball_distance': 0.49893006475011925, 'prev_pass_multiplier': 0.1375335913812108, 'forward_threshold': 99, 'counter_attack_threshold': 85, 'forward_distance_threshold': 2.313806484530353, 'slope_threshold': 0.584853239768475, 'counter_press_threshold': 49, 'counter_press_duration': 26, 'recovery_threshold': 77, 'transition_threshold': 40, 'r_opp': 5.097542497908528, 'r_high': 5.291712811102209, 'r_mid': 2.4707121658930453, 'r_low': 1.0298576142188516, 'low_block_threshold': 32.194214713512, 'mid_block_threshold': 36.00730387719754, 'high_block_threshold': 38.25122346017702, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:17:54,152] Trial 134 finished with value: 24.19301470588235 and parameters: {'set_piece_duration': 205, 'long_ball_threshold': 96, 'long_ball_height_threshold': 3.50712798840251, 'long_ball_distance': 0.2428647891499014, 'prev_pass_multiplier': 0.1436537428895165, 'forward_threshold': 65, 'counter_attack_threshold': 77, 'forward_distance_threshold': 2.6233108036573727, 'slope_threshold': 1.506566536873228, 'counter_press_threshold': 42, 'counter_press_duration': 85, 'recovery_threshold': 101, 'transition_threshold': 15, 'r_opp': 7.509330556678043, 'r_high': 5.934360048294937, 'r_mid': 3.453742959840888, 'r_low': 0.9785845770974975, 'low_block_threshold': 30.66044302786966, 'mid_block_threshold': 36.34067622052388, 'high_block_threshold': 38.85266619829454, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:21:22,652] Trial 136 finished with value: 88.90441176470588 and parameters: {'set_piece_duration': 210, 'long_ball_threshold': 114, 'long_ball_height_threshold': 1.6143071513733256, 'long_ball_distance': 0.2300105477282762, 'prev_pass_multiplier': 0.14483518766009984, 'forward_threshold': 46, 'counter_attack_threshold': 132, 'forward_distance_threshold': 2.4388225130536765, 'slope_threshold': 1.0846297283473536, 'counter_press_threshold': 17, 'counter_press_duration': 64, 'recovery_threshold': 181, 'transition_threshold': 15, 'r_opp': 7.125386729105812, 'r_high': 5.559936578854544, 'r_mid': 3.2428242463196195, 'r_low': 0.5774538022480141, 'low_block_threshold': 34.35675659803059, 'mid_block_threshold': 36.184483659294706, 'high_block_threshold': 43.15847545290984, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:25:02,920] Trial 138 finished with value: 18.891544117647058 and parameters: {'set_piece_duration': 126, 'long_ball_threshold': 223, 'long_ball_height_threshold': 1.553131733549564, 'long_ball_distance': 0.4954634770486194, 'prev_pass_multiplier': 0.19770077222284288, 'forward_threshold': 59, 'counter_attack_threshold': 71, 'forward_distance_threshold': 1.7941566116713599, 'slope_threshold': 1.7239882880821675, 'counter_press_threshold': 36, 'counter_press_duration': 69, 'recovery_threshold': 85, 'transition_threshold': 13, 'r_opp': 6.45949463581953, 'r_high': 5.842572105879016, 'r_mid': 2.9305736361072157, 'r_low': 1.130753872926438, 'low_block_threshold': 30.183904071596526, 'mid_block_threshold': 36.67918236659453, 'high_block_threshold': 44.585384496529336, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:25:37,870] Trial 139 finished with value: 19.058823529411764 and parameters: {'set_piece_duration': 193, 'long_ball_threshold': 177, 'long_ball_height_threshold': 5.105058690084149, 'long_ball_distance': 0.4372963038189694, 'prev_pass_multiplier': 0.1006491819831895, 'forward_threshold': 56, 'counter_attack_threshold': 76, 'forward_distance_threshold': 1.556770678421783, 'slope_threshold': 0.773317133276516, 'counter_press_threshold': 38, 'counter_press_duration': 70, 'recovery_threshold': 102, 'transition_threshold': 12, 'r_opp': 6.426076702514033, 'r_high': 5.8983839941084, 'r_mid': 2.9940918231153066, 'r_low': 1.1473515548347288, 'low_block_threshold': 30.024768637696948, 'mid_block_threshold': 36.805046627442245, 'high_block_threshold': 44.919641639571715, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:36:14,565] Trial 142 finished with value: 21.977941176470587 and parameters: {'set_piece_duration': 124, 'long_ball_threshold': 173, 'long_ball_height_threshold': 5.40068857988287, 'long_ball_distance': 0.43189446221513333, 'prev_pass_multiplier': 0.10153269931253732, 'forward_threshold': 96, 'counter_attack_threshold': 80, 'forward_distance_threshold': 2.190527076081645, 'slope_threshold': 0.5720778462792543, 'counter_press_threshold': 38, 'counter_press_duration': 25, 'recovery_threshold': 81, 'transition_threshold': 41, 'r_opp': 6.44286856638655, 'r_high': 4.577126465097878, 'r_mid': 2.8981508057554497, 'r_low': 1.1054244068911443, 'low_block_threshold': 32.069386895052894, 'mid_block_threshold': 36.006553207096005, 'high_block_threshold': 38.00857633839338, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:36:20,947] Trial 141 finished with value: 18.191176470588236 and parameters: {'set_piece_duration': 193, 'long_ball_threshold': 175, 'long_ball_height_threshold': 1.6909794013903043, 'long_ball_distance': 0.43264000653664386, 'prev_pass_multiplier': 0.10252275927711663, 'forward_threshold': 99, 'counter_attack_threshold': 73, 'forward_distance_threshold': 1.5506716814046968, 'slope_threshold': 1.148612586740514, 'counter_press_threshold': 37, 'counter_press_duration': 71, 'recovery_threshold': 106, 'transition_threshold': 15, 'r_opp': 6.390435913118435, 'r_high': 5.889674683099173, 'r_mid': 2.9660205336805494, 'r_low': 1.097106036345823, 'low_block_threshold': 31.13256484148995, 'mid_block_threshold': 36.77855694917572, 'high_block_threshold': 44.21061130519992, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:38:54,059] Trial 143 finished with value: 17.084558823529413 and parameters: {'set_piece_duration': 129, 'long_ball_threshold': 174, 'long_ball_height_threshold': 1.5388364884962218, 'long_ball_distance': 0.49815741912967504, 'prev_pass_multiplier': 0.1443107833775374, 'forward_threshold': 98, 'counter_attack_threshold': 79, 'forward_distance_threshold': 2.1777719512647797, 'slope_threshold': 0.5219314923971065, 'counter_press_threshold': 49, 'counter_press_duration': 28, 'recovery_threshold': 75, 'transition_threshold': 41, 'r_opp': 5.660515939538239, 'r_high': 4.546988088086407, 'r_mid': 2.8955608361256653, 'r_low': 1.102672414401521, 'low_block_threshold': 32.196359674250274, 'mid_block_threshold': 35.99826370844944, 'high_block_threshold': 37.639810017934565, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:41:16,991] Trial 140 finished with value: 17.832720588235293 and parameters: {'set_piece_duration': 127, 'long_ball_threshold': 222, 'long_ball_height_threshold': 5.407636061652836, 'long_ball_distance': 0.4321467705487687, 'prev_pass_multiplier': 0.10038958189516009, 'forward_threshold': 98, 'counter_attack_threshold': 79, 'forward_distance_threshold': 2.203272656893929, 'slope_threshold': 1.229727754588527, 'counter_press_threshold': 38, 'counter_press_duration': 70, 'recovery_threshold': 104, 'transition_threshold': 13, 'r_opp': 6.393691245160656, 'r_high': 5.989633078354351, 'r_mid': 2.9669477304322496, 'r_low': 1.2072717110709437, 'low_block_threshold': 31.081202346470423, 'mid_block_threshold': 37.462571599856524, 'high_block_threshold': 44.97758414686941, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:50:42,030] Trial 150 finished with value: 15.327205882352942 and parameters: {'set_piece_duration': 134, 'long_ball_threshold': 173, 'long_ball_height_threshold': 1.8212787834245008, 'long_ball_distance': 0.498142520804227, 'prev_pass_multiplier': 0.14433141644845585, 'forward_threshold': 40, 'counter_attack_threshold': 92, 'forward_distance_threshold': 1.5428454253675683, 'slope_threshold': 0.8732766485297833, 'counter_press_threshold': 50, 'counter_press_duration': 41, 'recovery_threshold': 121, 'transition_threshold': 21, 'r_opp': 5.924077039560239, 'r_high': 5.994404167166286, 'r_mid': 2.846170417202594, 'r_low': 1.0355248757737123, 'low_block_threshold': 30.535398241772995, 'mid_block_threshold': 36.03687574267204, 'high_block_threshold': 37.79331057250575, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-30 10:51:34,047] Trial 149 finished with value: 13.03125 and parameters: {'set_piece_duration': 131, 'long_ball_threshold': 177, 'long_ball_height_threshold': 1.5189969524274676, 'long_ball_distance': 0.45254665483022183, 'prev_pass_multiplier': 0.14543087288775997, 'forward_threshold': 40, 'counter_attack_threshold': 96, 'forward_distance_threshold': 1.5491322822309967, 'slope_threshold': 0.8681620944902122, 'counter_press_threshold': 48, 'counter_press_duration': 43, 'recovery_threshold': 121, 'transition_threshold': 18, 'r_opp': 5.1094176759969825, 'r_high': 5.887722717073688, 'r_mid': 2.470724217826209, 'r_low': 1.0306686557700075, 'low_block_threshold': 32.36786064199572, 'mid_block_threshold': 36.0808024796585, 'high_block_threshold': 37.74478787276591, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
[I 2023-06-30 10:51:38,731] Trial 147 finished with value: 17.479779411764707 and parameters: {'set_piece_duration': 127, 'long_ball_threshold': 168, 'long_ball_height_threshold': 1.8261303232479447, 'long_ball_distance': 0.43749330618803667, 'prev_pass_multiplier': 0.1462369170954012, 'forward_threshold': 99, 'counter_attack_threshold': 84, 'forward_distance_threshold': 2.2470656651959864, 'slope_threshold': 0.5511710320615697, 'counter_press_threshold': 47, 'counter_press_duration': 73, 'recovery_threshold': 92, 'transition_threshold': 41, 'r_opp': 5.128808166097479, 'r_high': 4.947257099340879, 'r_mid': 2.5426572132758585, 'r_low': 1.081331753798559, 'low_block_threshold': 32.33385262885576, 'mid_block_threshold': 36.00272210890382, 'high_block_threshold': 39.08567559580834, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
[I 2023-06-30 10:54:47,724] Trial 144 finished with value: 16.44485294117647 and parameters: {'set_piece_duration': 127, 'long_ball_threshold': 169, 'long_ball_height_threshold': 1.5574199860263775, 'long_ball_distance': 0.4980954448818701, 'prev_pass_multiplier': 0.14033839590403488, 'forward_threshold': 92, 'counter_attack_threshold': 78, 'forward_distance_threshold': 2.1275154369155325, 'slope_threshold': 0.5102900395565738, 'counter_press_threshold': 49, 'counter_press_duration': 74, 'recovery_threshold': 75, 'transition_threshold': 14, 'r_opp': 5.586125529634879, 'r_high': 4.582456198660184, 'r_mid': 2.4913246793816595, 'r_low': 1.0850163090497231, 'low_block_threshold': 32.402876239396775, 'mid_block_threshold': 35.968075879340915, 'high_block_threshold': 38.40687853740407, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
[I 2023-06-30 10:57:58,815] Trial 148 finished with value: 17.645220588235293 and parameters: {'set_piece_duration': 127, 'long_ball_threshold': 177, 'long_ball_height_threshold': 1.6633475341588075, 'long_ball_distance': 0.4427556828719772, 'prev_pass_multiplier': 0.14724995143980613, 'forward_threshold': 40, 'counter_attack_threshold': 92, 'forward_distance_threshold': 1.510848026777813, 'slope_threshold': 0.8831431231425245, 'counter_press_threshold': 50, 'counter_press_duration': 74, 'recovery_threshold': 120, 'transition_threshold': 18, 'r_opp': 5.0136317252799, 'r_high': 5.336420038106082, 'r_mid': 2.8212602965190574, 'r_low': 0.9877325220359017, 'low_block_threshold': 32.23527405404359, 'mid_block_threshold': 36.14202920892993, 'high_block_threshold': 44.98246456358349, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
[I 2023-06-30 11:06:12,057] Trial 156 finished with value: 17.884191176470587 and parameters: {'set_piece_duration': 192, 'long_ball_threshold': 176, 'long_ball_height_threshold': 1.7223008426169775, 'long_ball_distance': 0.4924948228995954, 'prev_pass_multiplier': 0.1485975565096531, 'forward_threshold': 39, 'counter_attack_threshold': 92, 'forward_distance_threshold': 2.1213364908383836, 'slope_threshold': 0.906221952482543, 'counter_press_threshold': 22, 'counter_press_duration': 46, 'recovery_threshold': 120, 'transition_threshold': 17, 'r_opp': 6.033180738280897, 'r_high': 5.9711754934723755, 'r_mid': 2.7895272259127424, 'r_low': 0.9455808401794025, 'low_block_threshold': 30.599843306883507, 'mid_block_threshold': 37.448170333028244, 'high_block_threshold': 43.83251346403883, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
[I 2023-06-30 11:06:53,643] Trial 146 finished with value: 18.014705882352942 and parameters: {'set_piece_duration': 124, 'long_ball_threshold': 180, 'long_ball_height_threshold': 1.5364292925322822, 'long_ball_distance': 0.4979293717750427, 'prev_pass_multiplier': 0.14099013967422933, 'forward_threshold': 91, 'counter_attack_threshold': 94, 'forward_distance_threshold': 2.4005103644583854, 'slope_threshold': 0.5440953181356267, 'counter_press_threshold': 50, 'counter_press_duration': 75, 'recovery_threshold': 79, 'transition_threshold': 50, 'r_opp': 5.05499723606598, 'r_high': 5.30817805324712, 'r_mid': 2.5552178385353375, 'r_low': 1.0667778531640681, 'low_block_threshold': 32.27032378725353, 'mid_block_threshold': 36.01555787278983, 'high_block_threshold': 37.5727862432514, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
[I 2023-06-30 11:08:04,311] Trial 153 finished with value: 17.113970588235293 and parameters: {'set_piece_duration': 126, 'long_ball_threshold': 175, 'long_ball_height_threshold': 1.5457226301368217, 'long_ball_distance': 0.49889900119500974, 'prev_pass_multiplier': 0.1440548342084009, 'forward_threshold': 98, 'counter_attack_threshold': 90, 'forward_distance_threshold': 2.1486516046194124, 'slope_threshold': 0.8320935745931408, 'counter_press_threshold': 21, 'counter_press_duration': 44, 'recovery_threshold': 118, 'transition_threshold': 17, 'r_opp': 5.082419787372638, 'r_high': 5.929640182283263, 'r_mid': 2.5179634184829673, 'r_low': 1.031302645266433, 'low_block_threshold': 30.587334156039876, 'mid_block_threshold': 37.48129895388426, 'high_block_threshold': 44.55226846795228, 'y_middle_down_press': -17.5}. Best is trial 149 with value: 13.03125.
